prefix	lemma	gloss	context	id	source
seq2seq_def	refeição	[brasil] pop. refeição de assobio, café e pão com manteiga.	<def> refeição </def> 	pt.defmod.65182	Dicio
seq2seq_def	homoplasia	[biologia] particularidade ou semelhança que resulta do paralelismo ou da convergência evolutiva; característica semelhante pertencente a duas ou mais espécies que não derivam de um ancestral comum.	<def> homoplasia </def> 	pt.defmod.65183	Dicio
seq2seq_def	estigmatizar	[figurado] fazer julgamentos sobre algo ou alguém; censurar: estigmatizar minorias; estigmatizou o mendigo de indigno.	<def> estigmatizar </def> 	pt.defmod.65184	Dicio
seq2seq_def	apurar	realizar a contagem de; contar: apurar os votos de uma eleição.	<def> apurar </def> 	pt.defmod.65185	Dicio
seq2seq_def	paládio	[figurado] aquilo que serve de garantia; salvaguarda.	<def> paládio </def> 	pt.defmod.65186	Dicio
seq2seq_def	marmanjo	homem adulto; menino ou rapaz corpulento, crescido.	<def> marmanjo </def> 	pt.defmod.65187	Dicio
seq2seq_def	murmúrio	som de queixa; lamentação, queixume.	<def> murmúrio </def> 	pt.defmod.65188	Dicio
seq2seq_def	inquilino	ecologia. organismo que se utiliza de outro corpo sem que haja prejuízo para o corpo em que habita.	<def> inquilino </def> 	pt.defmod.65189	Dicio
seq2seq_def	guinar	volver rápida e repentinamente.	<def> guinar </def> 	pt.defmod.65190	Dicio
seq2seq_def	fôlder	"[gramática] forma aportuguesada de ""folder""."	<def> fôlder </def> 	pt.defmod.65191	Dicio
seq2seq_def	pasto	terreno cuja vegetação é aproveitada como alimento por bois ou por outros animais: boi no pasto é lucro.	<def> pasto </def> 	pt.defmod.65192	Dicio
seq2seq_def	trófico	relativo à alimentação (de um indivíduo, de um tecido vivo etc.).	<def> trófico </def> 	pt.defmod.65193	Dicio
seq2seq_def	uraí	[botânica] planta brasileira de cuja casca se pode extrair curare.	<def> uraí </def> 	pt.defmod.65194	Dicio
seq2seq_def	blindar	fazer a proteção com blindagem; revestir com chapa resistente, geralmente em metal ou aço: oficina especializada em blindar automóveis.	<def> blindar </def> 	pt.defmod.65195	Dicio
seq2seq_def	cetro	[figurado] o poder ou a dignidade real; seu exercício, o próprio soberano.	<def> cetro </def> 	pt.defmod.65196	Dicio
seq2seq_def	venho	ação de vir; ato de se dirigir ou de ser levado de um local para outro, geralmente para o lugar onde estamos: faz muito tempo que não venho aqui.	<def> venho </def> 	pt.defmod.65197	Dicio
seq2seq_def	jeribita	variação de jerebita.	<def> jeribita </def> 	pt.defmod.65198	Dicio
seq2seq_def	despejar	obrigar alguém a deixar a casa, o local de residência: despejar um inquilino.	<def> despejar </def> 	pt.defmod.65199	Dicio
seq2seq_def	cevada	planta da família das gramíneas, com espigas de longas barbas, cultivada para a alimentação e para a fabricação da cerveja.	<def> cevada </def> 	pt.defmod.65200	Dicio
seq2seq_def	marcar	esport. marcar um adversário, acompanhá-lo, vigiá-lo cuidadosamente.	<def> marcar </def> 	pt.defmod.65201	Dicio
seq2seq_def	translado	reprodução idêntica de; cópia: escrito translado do original.	<def> translado </def> 	pt.defmod.65202	Dicio
seq2seq_def	trabalho	[medicina] processo orgânico de recuperação realizado no interior de certos tecidos: trabalho de cicatrização.	<def> trabalho </def> 	pt.defmod.65203	Dicio
seq2seq_def	acervo	[gramática] forma diminutiva. acérvulo.	<def> acervo </def> 	pt.defmod.65204	Dicio
seq2seq_def	parser	analista . 	<def> parser </def> 	pt.defmod.65205	Wikcionário
seq2seq_def	raiz	[figurado] sentimento entre alguém e seu lugar de nascimento, sua cultura (mais usado no plural): lembrar de suas raízes.	<def> raiz </def> 	pt.defmod.65206	Dicio
seq2seq_def	palpite	[brasil] fam. opinião, sugestão de intrometido.	<def> palpite </def> 	pt.defmod.65207	Dicio
seq2seq_def	mucosa	(anatomia geral) membrana, que segrega muco . 	<def> mucosa </def> 	pt.defmod.65208	Wikcionário
seq2seq_def	ganho	lucro, proveito: ambição de ganho.	<def> ganho </def> 	pt.defmod.65209	Dicio
seq2seq_def	fervor	zelo ardente por coisas de piedade, de caridade: rezar com fervor.	<def> fervor </def> 	pt.defmod.65210	Dicio
seq2seq_def	venham	ação de progredir, de aparecer numa dada situação: ideias que venham a acrescentar ao projeto.	<def> venham </def> 	pt.defmod.65211	Dicio
seq2seq_def	giz	calcário branco, mole e de grãos finos. o giz existente na terra se formou como uma espécie de lama no fundo de um antigo mar. o giz difere de muitos outros calcários puros e de grãos finos apenas porque permanece mole e fácil de raspar, ou seja, porque não se transformou numa pele dura.	<def> giz </def> 	pt.defmod.65212	Dicio
seq2seq_def	saiba	sábia . 	<def> saiba </def> 	pt.defmod.65213	Wikcionário
seq2seq_def	suplício	disciplinas ou correias com que os religiosos castigavam o corpo; cilício.	<def> suplício </def> 	pt.defmod.65214	Dicio
seq2seq_def	bobo	que é tolo, idiota ou simplório: sujeito bobo.	<def> bobo </def> 	pt.defmod.65215	Dicio
seq2seq_def	bordo	diz-se da linha que limita uma folha de papel ou qualquer superfície, margem.	<def> bordo </def> 	pt.defmod.65216	Dicio
seq2seq_def	estratificação	[figurado] processo que faz com que algo se cristalize, tornando-se fixo.	<def> estratificação </def> 	pt.defmod.65217	Dicio
seq2seq_def	untadela	ato de untar com óleo ou matéria graxa.	<def> untadela </def> 	pt.defmod.65218	Dicio
seq2seq_def	bater	marcar o horário, o tempo; soar: bateram nove horas.	<def> bater </def> 	pt.defmod.65219	Dicio
seq2seq_def	colosso	[figurado] pessoa corpulenta . 	<def> colosso </def> 	pt.defmod.65220	Wikcionário
seq2seq_def	caso	narrativa breve; historieta, conto, história.	<def> caso </def> 	pt.defmod.65221	Dicio
seq2seq_def	imperatividade	qualidade do que se apresenta de maneira autoritária: a imperatividade no comportamento do parlamentar.	<def> imperatividade </def> 	pt.defmod.65222	Dicio
seq2seq_def	deteriorado	[figurado] que sofreu algum tipo de alteração.	<def> deteriorado </def> 	pt.defmod.65223	Dicio
seq2seq_def	surpresa	de surpresa. de modo inesperado: essa gravidez apareceu de surpresa.	<def> surpresa </def> 	pt.defmod.65224	Dicio
seq2seq_def	arado	ferramenta agrícola usada no preparo da terra que vai ser plantada.	<def> arado </def> 	pt.defmod.65225	Dicio
seq2seq_def	devolver	restituir, fazer voltar (ao dono, à origem).	<def> devolver </def> 	pt.defmod.65226	Dicio
seq2seq_def	arredo	isolamento . 	<def> arredo </def> 	pt.defmod.65227	Wikcionário
seq2seq_def	cobrir	arriscadamente, cobriu a aposta . 	<def> cobrir </def> 	pt.defmod.65228	Wikcionário
seq2seq_def	medicação	ação ou efeito de medicar, de tratar ou de se tratar por meio de medicamentos.	<def> medicação </def> 	pt.defmod.65229	Dicio
seq2seq_def	em suspenso	não concluído, não encerrado: deixar o negócio em suspenso.	<def> em suspenso </def> 	pt.defmod.65230	Dicio
seq2seq_def	relógio	ser (como) um relógio. ser muito pontual.	<def> relógio </def> 	pt.defmod.65231	Dicio
seq2seq_def	arguir	[jurídico] atribuir qualificações a alguém; acusar: arguiram-na de mentirosa.	<def> arguir </def> 	pt.defmod.65232	Dicio
seq2seq_def	tocar	[popular] seguir numa determinada direção; andar: tocou o caminhão morro acima; tocou-se para outro país.	<def> tocar </def> 	pt.defmod.65233	Dicio
seq2seq_def	florear	praticar proezas equestres.	<def> florear </def> 	pt.defmod.65234	Dicio
seq2seq_def	galante	de aspecto airoso, garboso; elegante.	<def> galante </def> 	pt.defmod.65235	Dicio
seq2seq_def	estátua	estátua curul, a que representa uma pessoa num carro.	<def> estátua </def> 	pt.defmod.65236	Dicio
seq2seq_def	precipitar	formar-se o precipitado de alguma substância: o óleo precipitou; o óleo se precipita em soluções com água.	<def> precipitar </def> 	pt.defmod.65237	Dicio
seq2seq_def	déspota	[por metáfora] que demonstra autoritarismo em quaisquer circunstâncias; autoritário.	<def> déspota </def> 	pt.defmod.65238	Dicio
seq2seq_def	presciência	conhecimento inato, instintivo e anterior à instrução formal, acadêmica.	<def> presciência </def> 	pt.defmod.65239	Dicio
seq2seq_def	consolar	aliviar, amenizar a aflição, as contrariedades de alguém; confortar: consolar os infelizes; controlar os doentes no hospital; consolou-se com suas palavras.	<def> consolar </def> 	pt.defmod.65240	Dicio
seq2seq_def	invasão	[brasil] ocupação, por pessoas pobres ou de parcos recursos, de habitações ou de terras pertencentes ao estado.	<def> invasão </def> 	pt.defmod.65241	Dicio
seq2seq_def	unóculo	que tem um olho só.	<def> unóculo </def> 	pt.defmod.65242	Dicio
seq2seq_def	planto	prefixo	<def> planto </def> 	pt.defmod.65243	Dicio
seq2seq_def	torrencial	relativo às torrentes: águas torrenciais.	<def> torrencial </def> 	pt.defmod.65244	Dicio
seq2seq_def	emolumento	gratificação recebida além do salário  fixo; benesse.	<def> emolumento </def> 	pt.defmod.65245	Dicio
seq2seq_def	rufião	[brasil] cáften, o que vive do comércio de meretrizes . 	<def> rufião </def> 	pt.defmod.65246	Wikcionário
seq2seq_def	deus	deidade . 	<def> deus </def> 	pt.defmod.65247	Wikcionário
seq2seq_def	alocar	dispor ou pôr (alguma coisa ou alguém) num local específico de uma listagem e/ou sequência de lugares: alocar alunos.	<def> alocar </def> 	pt.defmod.65248	Dicio
seq2seq_def	stalker	aquele que segue obsessivamente outra pessoa, vigiando suas rotinas, sendo esta perseguição insistente e podendo resultar em ataques ou agressões; perseguidor.	<def> stalker </def> 	pt.defmod.65249	Dicio
seq2seq_def	vocábulo	[linguística] entrada de dicionário; termo, verbete.	<def> vocábulo </def> 	pt.defmod.65250	Dicio
seq2seq_def	transportar	passar de um lugar para outro.	<def> transportar </def> 	pt.defmod.65251	Dicio
seq2seq_def	sagrado	[religião] que merece veneração ou respeito religioso por ter uma associação com uma divindade ou com coisas divinas . 	<def> sagrado </def> 	pt.defmod.65252	Wikcionário
seq2seq_def	abreviar	[gramática] retirar uma parte de uma palavra; fazer abreviação.	<def> abreviar </def> 	pt.defmod.65253	Dicio
seq2seq_def	atinar	constatar por inferência; descobrir pelo tino; desvendar através de uma indicação: atinou rapidamente diante daquele sinal.	<def> atinar </def> 	pt.defmod.65254	Dicio
seq2seq_def	cor terciária	mistura de três cores primárias, com direito a vários tons . 	<def> cor terciária </def> 	pt.defmod.65255	Wikcionário
seq2seq_def	vexar	envergonhar . 	<def> vexar </def> 	pt.defmod.65256	Wikcionário
seq2seq_def	catedrático	professor titular de escolas secundárias e superiores, geralmente admitido mediante concurso.	<def> catedrático </def> 	pt.defmod.65257	Dicio
seq2seq_def	furacão	[figurado] aquilo que se manifesta impetuosa e violentamente.	<def> furacão </def> 	pt.defmod.65258	Dicio
seq2seq_def	parlamentar	realizar um acordo através de negociações, de conversas: os manifestantes se recusam parlamentar com o governo; os presidentes parlamentaram até o final do encontro.	<def> parlamentar </def> 	pt.defmod.65259	Dicio
seq2seq_def	servidor	servidor público, funcionário do estado.	<def> servidor </def> 	pt.defmod.65260	Dicio
seq2seq_def	mimoso	que passou pela moenda e se reduziu a pó muito fino: fubá mimoso.	<def> mimoso </def> 	pt.defmod.65261	Dicio
seq2seq_def	sociável	tipo de carruagem usada em tempos coloniais (brasil colônia).	<def> sociável </def> 	pt.defmod.65262	Dicio
seq2seq_def	múltiplo	número múltiplo . 	<def> múltiplo </def> 	pt.defmod.65263	Wikcionário
seq2seq_def	obelisco	monumento constituído por uma pedra vertical, atualmente feito de alvenaria ou concreto, cuja base quadrangular vai se reduzindo de forma progressiva até formar, na ponta, o ápice de uma pirâmide: obelisco de buenos aires.	<def> obelisco </def> 	pt.defmod.65264	Dicio
seq2seq_def	estrutura	o modo de organização das partes que compõem um todo: estrutura cerebral.	<def> estrutura </def> 	pt.defmod.65265	Dicio
seq2seq_def	intersexual	[biologia] diz-se da pessoa que exibe particularidades e/ou características tanto masculinas quanto femininas; que se encontra em estado intermediário, entre o feminino e o masculino.	<def> intersexual </def> 	pt.defmod.65266	Dicio
seq2seq_def	cemitério	lugar onde se enterram os mortos ou se guardam cadáveres.	<def> cemitério </def> 	pt.defmod.65267	Dicio
seq2seq_def	parafuso	[brasil] um dos golpes de capoeira.	<def> parafuso </def> 	pt.defmod.65268	Dicio
seq2seq_def	uranógrafo	especialista em uranografia; astrônomo.	<def> uranógrafo </def> 	pt.defmod.65269	Dicio
seq2seq_def	propensão	escolha ou decisão prévia; intenção, disposição, tendência . 	<def> propensão </def> 	pt.defmod.65270	Wikcionário
seq2seq_def	infligir	[figurado] impor, causar, irrogar: . 	<def> infligir </def> 	pt.defmod.65271	Wikcionário
seq2seq_def	naco	naco, pedaço . 	<def> naco </def> 	pt.defmod.65272	Wikcionário
seq2seq_def	baixo	inferior ao normal: a seca deixou o rio baixo.	<def> baixo </def> 	pt.defmod.65273	Dicio
seq2seq_def	jacobinismo	radicalismo.	<def> jacobinismo </def> 	pt.defmod.65274	Dicio
seq2seq_def	impelir	fazer com que algo se movimente para frente; empurrar, impulsionar: o motor impele o carro.	<def> impelir </def> 	pt.defmod.65275	Dicio
seq2seq_def	claro	que não é escuro; límpido, transparente, translúcido: água clara.	<def> claro </def> 	pt.defmod.65276	Dicio
seq2seq_def	reformar	renunciar a maus hábitos; corrigir-se, emendar-se.	<def> reformar </def> 	pt.defmod.65277	Dicio
seq2seq_def	bobo	quem apresenta simplicidade e ingenuidade; simplório.	<def> bobo </def> 	pt.defmod.65278	Dicio
seq2seq_def	arguição	ação de repreender, censurar e acusar algo ou alguém; exprobração.	<def> arguição </def> 	pt.defmod.65279	Dicio
seq2seq_def	instar	solicitar insistentemente; insistir com frequência: ela instava o comparecimento do público em seu show; instei-lhe que respondesse às solicitações; embora não tivesse resposta, ele seguiu instando.	<def> instar </def> 	pt.defmod.65280	Dicio
seq2seq_def	compulsoriamente	[jurídico] determinado judicialmente; por meio de compulsória.	<def> compulsoriamente </def> 	pt.defmod.65281	Dicio
seq2seq_def	(expressão) em detrimento de	em oposição ao interesse de; que resulta em prejuízo para: recebeu todo o dinheiro em detrimento dos menos favorecidos.	<def> (expressão) em detrimento de </def> 	pt.defmod.65282	Dicio
seq2seq_def	gamão	o tabuleiro em que se pratica esse jogo.	<def> gamão </def> 	pt.defmod.65283	Dicio
seq2seq_def	nabo	planta de horta, de raiz comestível.	<def> nabo </def> 	pt.defmod.65284	Dicio
seq2seq_def	oiro	um dos quatro naipes das cartas de jogar, do baralho.	<def> oiro </def> 	pt.defmod.65285	Dicio
seq2seq_def	informar	fazer com que se torne conhecido; tomar conhecimento sobre; notificar: o professor informou a data da prova; para o próximo exame, informe-se mais.	<def> informar </def> 	pt.defmod.65286	Dicio
seq2seq_def	grosseiro	indivíduo descortês, rude, sem educação; grosseirão.	<def> grosseiro </def> 	pt.defmod.65287	Dicio
seq2seq_def	raposo	o macho da raposa.	<def> raposo </def> 	pt.defmod.65288	Dicio
seq2seq_def	permuta	intercâmbio de ideias, de informações entre indivíduos ou entidades.	<def> permuta </def> 	pt.defmod.65289	Dicio
seq2seq_def	lamecha	pessoa, que possui ações ou comportamentos considerados ridículos por estar sempre a lamentar-se ou por estar sob o efeito de sentimentos românticos; extremamente sensível.	<def> lamecha </def> 	pt.defmod.65290	Dicio
seq2seq_def	sô	não confundir com: só.	<def> sô </def> 	pt.defmod.65291	Dicio
seq2seq_def	bisturi	instrumento cortante e pontiagudo que, em cirurgias, é usado para realizar incisões ou cortes na pele e nos tecidos.	<def> bisturi </def> 	pt.defmod.65292	Dicio
seq2seq_def	ganga	ouro nativo, que na ganga impura . 	<def> ganga </def> 	pt.defmod.65293	Wikcionário
seq2seq_def	verilha	[antigo] parte do corpo humano em que se dá a junção entre o tronco e as coxas.	<def> verilha </def> 	pt.defmod.65294	Dicio
seq2seq_def	reverência	modo respeitoso de cumprimentar em que alguém inclina levemente o tronco para frente e/ou flexiona os joelhos; mesura.	<def> reverência </def> 	pt.defmod.65295	Dicio
seq2seq_def	inconsciente	de que não se tem consciência: muitos fenômenos fisiológicos importantes são inconscientes.	<def> inconsciente </def> 	pt.defmod.65296	Dicio
